instance,failed,satisfaction,reported,low,high,width
50,W1,0.9083969465648855,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
50,W2,0.6183206106870229,0.0,0.0,0.0,0.0
50,W3,0.8854961832061069,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.0
52,S1,0.9848484848484849,0.96,0.96,0.9811320942857142,0.021132094285714276
52,S2,0.7272727272727273,0.28,0.28,0.60000004,0.32000003999999993
52,S3,0.8181818181818181,0.7142857142857143,0.7142856785714287,0.773584924,0.059299245428571346
52,S4,0.9242424242424242,0.8,0.8,0.905660396,0.10566039599999999
52,F1,0.7727272727272727,0.7142857142857143,0.4,0.7169811500000001,0.31698115000000004
52,F2,0.7878787878787878,0.72,0.7142856785714287,0.735849075,0.021563396428571302
52,F3,0.8181818181818181,0.7142857142857143,0.52,0.773584924,0.253584924
52,F4,0.6212121212121212,0.0,0.0,0.32000004000000004,0.32000004000000004
52,W1,0.7727272727272727,0.7142857142857143,0.4,0.7547169892857143,0.35471698928571427
52,W2,0.7727272727272727,0.7142857142857143,0.7142856785714287,0.7142857499999999,7.142857127995228e-08
52,W3,0.7727272727272727,0.7142857142857143,0.4642857142857143,0.7142857499999999,0.25000003571428564
52,W4,0.9090909090909091,0.7857142857142857,0.76,0.8867924714285714,0.12679247142857142
54,S1,0.5633802816901409,0.42592592592592593,0.42592592592592593,0.4259259444444444,1.8518518496435377e-08
54,S2,0.7887323943661972,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.0
54,S3,0.8450704225352113,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.0
54,S4,0.8873239436619719,0.8518518518518519,0.8518518518518519,0.8518518574074074,5.5555555711350735e-09
54,F1,0.8028169014084507,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.0
54,F2,0.647887323943662,0.537037037037037,0.537037037037037,0.537037037037037,0.0
54,F3,0.7464788732394366,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0
54,W1,0.9436619718309859,0.9259259259259259,0.9259259259259259,0.9259259296296296,3.703703677082615e-09
54,W2,0.9859154929577465,0.9814814814814815,0.9814814814814815,0.9814814861111111,4.629629568597693e-09
54,W3,0.7464788732394366,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0
54,W4,0.7464788732394366,0.6666666666666667,0.6666666666666667,0.6666666851851852,1.8518518496435377e-08
57,S1,0.5283018867924528,0.0,0.0,0.0,0.0
57,S2,0.7075471698113207,0.35416666666666663,0.35416666666666663,0.3541666875,2.0833333391756526e-08
57,S3,0.8773584905660378,0.7291666666666667,0.7291666666666667,0.7291666875,2.0833333280734223e-08
57,F1,0.8679245283018868,0.7083333333333333,0.7083333333333333,0.7083333333333333,0.0
57,F2,0.8490566037735849,0.7931034482758621,0.6666666666666667,0.8490566034482758,0.18238993678160909
57,F3,0.6415094339622642,0.20833333333333337,0.20833333333333337,0.20833333333333337,0.0
57,W1,0.679245283018868,0.48275862068965514,0.29166666666666663,0.679245275862069,0.3875786091954023
57,W2,0.6226415094339622,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.0
57,W3,0.7735849056603774,0.6551724137931034,0.5,0.7735848958333333,0.27358489583333334
58,S1,0.7457627118644068,0.34782608695652173,0.34782608695652173,0.3478261086956522,2.173913049574594e-08
58,S2,0.5338983050847458,0.021739130434782594,0.0,0.02173915217391298,0.02173915217391298
58,S3,0.8728813559322034,0.6739130434782609,0.6739130434782609,0.6739130652173912,2.1739130384723637e-08
58,F1,0.6949152542372881,0.21739130434782605,0.21739130434782605,0.4565217608695652,0.23913045652173914
58,F2,0.9322033898305084,0.8260869565217391,0.8260869565217391,0.8260869782608695,2.1739130384723637e-08
58,F3,0.7966101694915254,0.4782608695652174,0.4782608695652174,0.4782608913043479,2.173913049574594e-08
58,F4,0.9576271186440678,0.8913043478260869,0.8913043478260869,0.8913043695652174,2.173913049574594e-08
58,W1,0.5423728813559322,0.0,0.0,0.19402985714285714,0.19402985714285714
58,W2,0.6440677966101696,0.33333333333333337,0.08695652173913049,0.5670103043478261,0.4800537826086956
58,W3,0.8983050847457628,0.8260869565217391,0.7391304347826086,0.8260869673913043,0.08695653260869562
60,S1,0.9565217391304348,0.8913043478260869,0.8913043478260869,0.8913043543478261,6.521739148723782e-09
60,S2,0.6869565217391305,0.5,0.21739130434782605,0.5,0.28260869565217395
60,S3,0.7565217391304347,0.3913043478260869,0.3913043478260869,0.5,0.10869565217391308
60,F1,0.8347826086956522,0.5869565217391304,0.5869565217391304,0.5869565217391304,0.0
60,F2,0.808695652173913,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.0
60,F3,0.8869565217391304,0.7173913043478262,0.7173913043478262,0.7173913043478262,0.0
60,F4,0.9217391304347826,0.8043478260869565,0.8043478260869565,0.8043478326086957,6.521739148723782e-09
60,W1,0.6347826086956522,0.3214285714285714,0.32142853571428565,0.3214285714285714,3.571428575099844e-08
60,W2,0.8782608695652174,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.0
60,W3,0.6434782608695653,0.5,0.10869565217391308,0.5,0.3913043478260869
61,S1,0.7946428571428572,0.0,0.0,4.5454545460899e-08,4.5454545460899e-08
61,S2,0.9464285714285714,0.7272727272727273,0.7272727272727273,0.72727275,2.27272727304495e-08
61,S3,0.8482142857142857,0.2272727272727273,0.2272727272727273,0.2272727272727273,0.0
61,F1,0.8660714285714286,0.31818181818181823,0.31818181818181823,0.31818181818181823,0.0
61,F2,0.9285714285714286,0.6363636363636364,0.6363636363636364,0.6363636590909091,2.27272727304495e-08
61,F3,0.8125,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.0
61,W1,0.7232142857142857,0.0,0.0,4.5454545460899e-08,4.5454545460899e-08
61,W2,0.5714285714285714,0.0,0.0,0.0,0.0
61,W3,0.8482142857142857,0.2272727272727273,0.2272727272727273,0.2272727272727273,0.0
63,S1,0.8662790697674418,0.45238095238095233,0.42500000000000004,0.7195122,0.2945122
63,S2,0.8953488372093024,0.55,0.55,0.7804878166666667,0.23048781666666662
63,S3,0.8023255813953488,0.15000000000000002,0.15000000000000002,0.5975609761904761,0.4475609761904761
63,S4,0.75,0.0,0.0,0.5975609761904761,0.5975609761904761
63,F1,0.8313953488372093,0.30952380952380953,0.275,0.646341475,0.37134147500000003
63,F2,0.8255813953488372,0.2857142857142857,0.25,0.7540983571428571,0.5040983571428571
63,F3,0.7325581395348837,0.0,0.0,0.5975609761904761,0.5975609761904761
63,F4,0.7325581395348837,0.0,0.0,0.4756097619047619,0.4756097619047619
63,W1,0.6046511627906976,0.125,0.0,0.44262294999999996,0.44262294999999996
63,W2,0.7441860465116279,0.0,0.0,0.357142880952381,0.357142880952381
63,W3,0.7093023255813953,0.17500000000000004,0.0,0.5901639285714286,0.5901639285714286
67,S1,0.975,0.9615384615384616,0.9615384615384616,0.9615384807692308,1.923076919929656e-08
67,S2,0.48750000000000004,0.21153846153846156,0.21153846153846156,0.46153848076923076,0.2500000192307692
67,S3,0.8375,0.75,0.75,0.7500000192307692,1.923076919929656e-08
67,F1,0.9625,0.9423076923076923,0.9423076923076923,0.942307698076923,5.769230759788968e-09
67,F2,0.6875,0.5192307692307692,0.5192307692307692,0.5192307692307692,0.0
67,F3,0.9,0.8461538461538461,0.8461538461538461,0.8461538653846155,1.9230769310318863e-08
67,W1,0.7375,0.25,0.25,0.25000003571428575,3.571428575099844e-08
67,W2,0.9,0.8461538461538461,0.8461538461538461,0.84615385,3.846153839859312e-09
67,W3,0.7625,0.6346153846153846,0.6346153846153846,0.6346153846153846,0.0
68,S1,0.4473684210526315,0.0,0.0,0.4473684166666666,0.4473684166666666
68,S2,0.7763157894736842,0.125,0.12499993750000005,0.7763157833333333,0.6513158458333332
68,S3,0.9078947368421053,0.75,0.7499999374999999,0.9078947366666666,0.1578947991666667
68,F1,0.75,0.6833333333333333,0.6833333333333333,0.6833333500000001,1.666666671340522e-08
68,F2,0.8552631578947368,0.3125,0.3125,0.8552631562499999,0.5427631562499999
68,F3,0.6052631578947368,0.0,0.0,0.60526315,0.60526315
68,W1,0.8026315789473684,0.75,0.75,0.7500000166666667,1.666666671340522e-08
68,W2,0.9868421052631579,0.9375,0.9375,0.986842105,0.049342105000000025
68,W3,0.6052631578947368,0.5,0.5,0.5000000166666667,1.666666671340522e-08
71,S1,0.6056338028169015,0.42105263157894735,0.42105263157894735,0.6056338052631579,0.18458117368421056
71,S2,0.7323943661971831,0.42105263157894735,0.42105263157894735,0.7323943653846154,0.3113417338056681
71,S3,0.8028169014084507,0.5789473684210527,0.5789473421052631,0.8028169,0.22386955789473695
71,F1,0.704225352112676,0.42105263157894735,0.42105263157894735,0.7042253461538461,0.2831727145748988
71,F2,0.647887323943662,0.42105263157894735,0.42105263157894735,0.6478873263157895,0.22683469473684215
71,F3,0.7323943661971831,0.6538461538461539,0.42105263157894735,0.7323943653846154,0.3113417338056681
71,W1,0.7605633802816901,0.42105263157894735,0.42105263157894735,0.7605633789473684,0.339510747368421
71,W2,0.8450704225352113,0.7884615384615384,0.7884615384615384,0.7884615576923077,1.9230769310318863e-08
71,W3,0.7746478873239436,0.6923076923076923,0.6923076923076923,0.6923077115384615,1.923076919929656e-08
71,W4,0.9295774647887324,0.9038461538461539,0.9038461538461539,0.9038461634615385,9.61538459964828e-09
74,S1,0.875,0.5263157894736843,0.3571428571428571,0.875,0.5178571428571429
74,S2,0.7638888888888888,0.10526315789473684,0.0,0.7638888857142857,0.7638888857142857
74,S3,0.8611111111111112,0.4736842105263158,0.2857142857142857,0.8611111102564102,0.5753968245421245
74,F1,0.7083333333333333,0.0,0.0,0.7083333315789473,0.7083333315789473
74,F2,0.6388888888888888,0.0,0.0,0.6388888857142857,0.6388888857142857
74,F3,0.9861111111111112,0.9473684210526316,0.9285714285714286,0.986111111025641,0.05753968245421237
74,W1,0.8333333333333334,0.368421052631579,0.368421052631579,0.36842110526315786,5.263157887291925e-08
74,W2,0.9583333333333334,0.8421052631578947,0.7857142857142857,0.9583333331578947,0.172619047443609
74,W3,0.6527777777777778,0.0,0.0,0.6527777692307692,0.6527777692307692
75,S1,0.9333333333333333,0.8947368421052632,0.8181818181818181,0.9333333315789474,0.11515151339712926
75,S2,0.8,0.6842105263157895,0.4545454545454546,0.8,0.34545454545454546
75,S3,0.9333333333333333,0.8947368421052632,0.8181818181818181,0.9333333315789474,0.11515151339712926
75,F1,0.7,0.631578947368421,0.18181818181818177,0.7,0.5181818181818182
75,F2,0.7,0.631578947368421,0.18181818181818177,0.7,0.5181818181818182
75,F3,0.6,0.368421052631579,0.0,0.6,0.6
75,W1,0.7333333333333334,0.6363636363636364,0.2727272727272727,0.6363637272727273,0.36363645454545457
75,W2,0.9666666666666667,0.9473684210526316,0.9090909090909091,0.9666666663636364,0.057575757272727346
75,W3,0.7,0.5263157894736843,0.18181818181818177,0.7,0.5181818181818182
79,S1,0.8390804597701149,0.19999999999999996,0.19999993333333344,0.7407407583333334,0.540740825
79,S2,0.896551724137931,0.4,0.4,0.83333335,0.43333334999999995
79,S3,0.7471264367816092,0.41666666666666663,0.0,0.5925926125000001,0.5925926125000001
79,F1,0.5747126436781609,0.0,0.0,0.31481483333333327,0.31481483333333327
79,F2,0.7011494252873562,0.29166666666666663,0.0,0.51851854,0.51851854
79,F3,0.7701149425287357,0.16666666666666663,0.16666666666666663,0.62500004,0.45833337333333335
79,W1,0.6896551724137931,0.0,0.0,6.666666663157628e-08,6.666666663157628e-08
79,W2,0.7011494252873562,0.0,0.0,4.166666667249075e-08,4.166666667249075e-08
79,W3,0.9540229885057472,0.7333333333333334,0.7333333333333334,0.9259259458333333,0.19259261249999993
79,W4,0.9655172413793104,0.8,0.8,0.9444444625,0.14444446249999998
80,S1,0.8275862068965517,0.6086956521739131,0.6086956304347826,0.6956522173913043,0.08695658695652175
80,S2,0.896551724137931,0.782608695652174,0.7826086739130436,0.7826087391304348,6.521739126519321e-08
80,S3,0.7758620689655172,0.4782608695652174,0.4782608695652174,0.5652174347826087,0.08695656521739126
80,S4,0.8620689655172413,0.6956521739130435,0.6956521521739131,0.6956522173913043,6.521739126519321e-08
80,F1,0.7241379310344828,0.34782608695652173,0.34782608695652173,0.3478261304347826,4.347826088046958e-08
80,F2,0.8275862068965517,0.6956521739130435,0.6086956304347826,0.6956522173913043,0.08695658695652175
80,F3,0.7413793103448276,0.4782608695652174,0.3913043478260869,0.4782609130434782,0.08695656521739126
80,F4,0.9310344827586207,0.8695652173913043,0.8695651956521739,0.8695652608695652,6.521739126519321e-08
80,W1,0.8448275862068966,0.7428571428571429,0.7428571428571429,0.7428571571428572,1.4285714278194916e-08
80,W2,0.603448275862069,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.0
80,W3,0.5862068965517242,0.0,0.0,4.347826088046958e-08,4.347826088046958e-08
81,S1,0.8144329896907216,0.6603773584905661,0.6603773584905661,0.6603773773584906,1.886792444505403e-08
81,S2,0.8350515463917526,0.6981132075471699,0.6981132075471699,0.6981132264150943,1.886792444505403e-08
81,S3,0.7216494845360825,0.49056603773584906,0.49056603773584906,0.4905660566037736,1.8867924556076332e-08
81,S4,0.8762886597938144,0.7735849056603774,0.7735849056603774,0.7735849245283019,1.886792444505403e-08
81,F1,0.8969072164948454,0.8113207547169812,0.8113207547169812,0.8113207735849056,1.886792444505403e-08
81,F2,0.8762886597938144,0.7735849056603774,0.7735849056603774,0.7735849245283019,1.886792444505403e-08
81,F3,0.48453608247422686,0.05660377358490565,0.05660377358490565,0.05660379245283009,1.886792444505403e-08
81,F4,0.8041237113402062,0.6415094339622642,0.6415094339622642,0.6415094528301887,1.886792444505403e-08
81,W1,0.845360824742268,0.7735849056603774,0.7169811320754718,0.7735849245283019,0.05660379245283009
81,W2,0.7422680412371134,0.5283018867924528,0.5283018867924528,0.5283019056603774,1.8867924556076332e-08
81,W3,0.7422680412371134,0.7045454545454546,0.5283018867924528,0.742268037735849,0.21396615094339622
82,S1,0.75,0.45614035087719296,0.45614035087719296,0.45614035087719296,0.0
82,S2,0.7258064516129032,0.4035087719298246,0.4035087719298246,0.4035087719298246,0.0
82,S3,0.7338709677419355,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.0
82,F1,0.8306451612903226,0.631578947368421,0.631578947368421,0.631578947368421,0.0
82,F2,0.44354838709677424,0.3508771929824561,0.0,0.3508771929824561,0.3508771929824561
82,F3,0.7580645161290323,0.4736842105263158,0.4736842105263158,0.4736842105263158,0.0
82,W1,0.7016129032258065,0.3508771929824561,0.3508771929824561,0.3508771929824561,0.0
82,W2,0.9516129032258065,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.0
82,W3,0.5725806451612903,0.41666666666666663,0.0,0.41666666666666663,0.41666666666666663
83,S1,0.5777777777777777,0.5333333333333333,0.0,0.5777777666666666,0.5777777666666666
83,S2,0.9111111111111111,0.8666666666666667,0.7333333333333334,0.91111111,0.1777777766666666
83,S3,0.9555555555555556,0.9333333333333333,0.8666666666666667,0.9555555553333334,0.08888888866666667
83,S4,0.7555555555555555,0.7,0.2666666666666667,0.7555555533333334,0.48888888666666663
83,F1,0.9777777777777777,0.9666666666666667,0.9333333333333333,0.9777777776666666,0.04444444433333328
83,F2,0.7777777777777778,0.6666666666666667,0.33333333333333337,0.7777777766666667,0.4444444433333333
83,F3,0.7777777777777778,0.6666666666666667,0.33333333333333337,0.7777777766666667,0.4444444433333333
83,W1,0.9111111111111111,0.8666666666666667,0.7333333333333334,0.91111111,0.1777777766666666
83,W2,0.5777777777777777,0.0,0.0,0.5777777666666666,0.5777777666666666
83,W3,0.6,0.4,0.0,0.6,0.6
84,S1,0.9726027397260274,0.9230769230769231,0.9230769230769231,0.9230769326923077,9.61538459964828e-09
84,S2,0.9246575342465754,0.8269230769230769,0.8269230576923077,0.8269230865384616,2.8846153909967143e-08
84,S3,0.910958904109589,0.8269230769230769,0.8269230576923077,0.8269230865384616,2.8846153909967143e-08
84,S4,0.8698630136986302,0.75,0.75,0.750000025,2.4999999959085528e-08
84,F1,0.8561643835616438,0.7,0.7,0.700000025,2.500000007010783e-08
84,F2,0.8356164383561644,0.625,0.624999975,0.625000025,4.9999999918171056e-08
84,F3,0.9931506849315068,0.9807692307692307,0.9807692307692307,0.9807692403846154,9.615384710670583e-09
84,W1,0.9863013698630136,0.9615384615384616,0.9615384615384616,0.9615384711538462,9.61538459964828e-09
84,W2,0.773972602739726,0.3653846153846154,0.3653846153846154,0.3653846153846154,0.0
84,W3,0.8904109589041096,0.825,0.824999975,0.825000025,5.000000002919336e-08
84,W4,0.9383561643835616,0.8269230769230769,0.8269230769230769,0.8269230769230769,0.0
87,S1,0.7253521126760563,0.0,0.0,0.5166666818181818,0.5166666818181818
87,S2,0.6830985915492958,0.0,0.0,0.4166666818181818,0.4166666818181818
87,S3,0.9647887323943662,0.8837209302325582,0.8837209302325582,0.8837209372093023,6.9767441823742615e-09
87,S4,0.8380281690140845,0.40909090909090906,0.4090908636363637,0.78333335,0.37424248636363633
87,F1,0.8943661971830986,0.8604651162790697,0.7727272272727272,0.8604651227272727,0.08773789545454547
87,F2,0.9859154929577465,0.9534883720930233,0.9534883720930233,0.9534883790697675,6.9767441823742615e-09
87,F3,0.9014084507042254,0.6976744186046512,0.6744186046511628,0.6976744186046512,0.023255813953488413
87,F4,0.8098591549295775,0.09090909090909094,0.09090904545454537,0.0909091363636364,9.09090910328203e-08
87,W1,0.8380281690140845,0.5526315789473684,0.5526315789473684,0.5526315789473684,0.0
87,W2,0.8732394366197183,0.6923076923076923,0.5641025641025641,0.6923077179487179,0.12820515384615383
87,W3,0.8309859154929577,0.2272727272727273,0.22727268181818172,0.22727277272727275,9.09090910328203e-08
87,W4,0.8802816901408451,0.6046511627906976,0.6046511627906976,0.6046511627906976,0.0
89,S1,0.7837837837837838,0.6799999999999999,0.6799999999999999,0.68000002,2.0000000100495186e-08
89,S2,0.9459459459459459,0.92,0.92,0.92000002,1.9999999989472883e-08
89,S3,0.5675675675675675,0.125,0.12499995833333333,0.5000000416666666,0.37500008333333323
89,F1,0.5810810810810811,0.16666666666666663,0.16666662499999996,0.1666667083333334,8.33333334560038e-08
89,F2,0.8648648648648649,0.8,0.8,0.8000000199999999,1.999999987845058e-08
89,F3,0.6351351351351351,0.45999999999999996,0.45999999999999996,0.46000002000000006,2.0000000100495186e-08
89,W1,0.7837837837837838,0.6799999999999999,0.6799999999999999,0.68000002,2.0000000100495186e-08
89,W2,0.9864864864864865,0.98,0.98,0.98000002,1.9999999989472883e-08
89,W3,0.8108108108108107,0.78,0.77999998,0.78000002,3.9999999978945766e-08
89,W4,0.8108108108108107,0.78,0.77999998,0.78000002,3.9999999978945766e-08
90,S1,0.5648148148148149,0.23636363636363633,0.23636363636363633,0.2363636545454545,1.818181816215514e-08
90,S2,0.7962962962962963,0.6,0.6,0.6000000181818181,1.818181816215514e-08
90,S3,0.7685185185185185,0.5454545454545454,0.5454545454545454,0.5454545636363637,1.818181827317744e-08
90,F1,0.7685185185185185,0.5454545454545454,0.5454545454545454,0.5454545636363637,1.818181827317744e-08
90,F2,0.7685185185185185,0.5454545454545454,0.5454545454545454,0.5454545636363637,1.818181827317744e-08
90,F3,0.7777777777777778,0.5636363636363637,0.5636363636363637,0.5636363636363637,0.0
90,W1,0.9722222222222222,0.9454545454545454,0.9454545454545454,0.9454545545454546,9.09090913658872e-09
90,W2,0.7222222222222222,0.4545454545454546,0.4545454545454546,0.45454547272727275,1.818181816215514e-08
90,W3,0.8611111111111112,0.7272727272727273,0.7272727272727273,0.7272727454545455,1.818181816215514e-08
90,W4,0.7222222222222222,0.4545454545454546,0.4545454545454546,0.45454547272727275,1.818181816215514e-08
92,S1,0.6934306569343065,0.0,0.0,4.000000008996807e-08,4.000000008996807e-08
92,S2,0.7007299270072993,0.0,0.0,4.000000008996807e-08,4.000000008996807e-08
92,S3,0.9562043795620438,0.8846153846153846,0.76,0.922077928,0.16207792799999998
92,F1,0.9927007299270073,0.9807692307692307,0.96,0.9870129934615385,0.027012993461538515
92,F2,0.9051094890510949,0.75,0.48,0.831168836,0.35116883600000004
92,F3,0.948905109489051,0.8653846153846154,0.72,0.9090909153846154,0.18909091538461542
92,W1,0.9416058394160584,0.6799999999999999,0.6799999999999999,0.8961039019230769,0.21610390192307694
92,W2,0.8175182481751825,0.64,0.0,0.64000004,0.64000004
92,W3,0.6496350364963503,0.0,0.0,4.000000008996807e-08,4.000000008996807e-08
93,S1,0.72,0.5087719298245614,0.5087719298245614,0.5087719473684211,1.7543859698321285e-08
93,S2,0.91,0.8421052631578947,0.8421052631578947,0.8421052719298245,8.771929849160642e-09
93,S3,0.6699999999999999,0.42105263157894735,0.42105263157894735,0.42105264912280693,1.7543859587298982e-08
93,F1,0.74,0.543859649122807,0.543859649122807,0.5438596666666666,1.7543859587298982e-08
93,F2,0.9,0.8245614035087719,0.8245614035087719,0.8245614122807018,8.771929849160642e-09
93,F3,0.78,0.6140350877192983,0.6140350877192983,0.6140351052631579,1.7543859587298982e-08
93,W1,0.62,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0
93,W2,0.6,0.0,0.0,3.0000000039720476e-08,3.0000000039720476e-08
93,W3,0.84,0.7192982456140351,0.7192982456140351,0.7192982456140351,0.0
94,S1,0.6666666666666667,0.3125,0.10416666666666663,0.3125000208333333,0.20833335416666665
94,S2,0.8372093023255813,0.5625,0.2777777222222223,0.8372093,0.5594315777777777
94,S3,0.8682170542635659,0.6458333333333333,0.6458333333333333,0.8023255921052631,0.15649225877192985
94,S4,0.8372093023255813,0.56,0.11111105555555545,0.8372093,0.7260982444444446
94,F1,0.8217054263565892,0.7291666666666667,0.5208333333333333,0.7291666875,0.20833335416666676
94,F2,0.7209302325581395,0.5,0.25,0.6458333541666668,0.39583335416666676
94,F3,0.9612403100775194,0.8958333333333334,0.868421052631579,0.9418604763157895,0.07343942368421053
94,F4,0.6821705426356589,0.21052631578947367,0.0,0.3888889375,0.3888889375
94,W1,0.8372093023255813,0.5625,0.4473684210526315,0.7558139583333333,0.3084455372807018
94,W2,0.6434108527131783,0.25,0.25,0.2500000208333333,2.0833333280734223e-08
94,W3,0.627906976744186,0.0,0.0,5.555555560032843e-08,5.555555560032843e-08
97,S1,0.8609271523178808,0.7142857142857143,0.41666666666666663,0.771739125,0.35507245833333334
97,S2,0.695364238410596,0.2222222222222222,0.0,0.22222225000000007,0.22222225000000007
97,S3,0.48344370860927155,0.0,0.0,0.0,0.0
97,F1,0.5364238410596027,0.0,0.0,0.0,0.0
97,F2,0.6821192052980132,0.0,0.0,0.11111111111111116,0.11111111111111116
97,F3,0.8211920529801324,0.25,0.25,0.7065217500000001,0.45652175000000006
97,W1,0.8410596026490066,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0
97,W2,0.7086092715231789,0.6101694915254237,0.0,0.7086092678571428,0.7086092678571428
97,W3,0.9470198675496688,0.8571428571428572,0.7777777777777778,0.9130434803571429,0.1352657025793651
97,W4,0.9006622516556292,0.7321428571428572,0.5833333333333333,0.836956525,0.2536231916666667
98,S1,0.5234375,0.0,0.0,1.9999999989472883e-08,1.9999999989472883e-08
98,S2,0.9453125,0.86,0.86,0.860000006,6.000000052353016e-09
98,S3,0.75,0.36,0.36,0.36,0.0
98,F1,0.8046875,0.5,0.5,0.5000000200000001,2.0000000100495186e-08
98,F2,0.484375,0.0,0.0,0.43999999999999995,0.43999999999999995
98,F3,0.9453125,0.86,0.86,0.860000006,6.000000052353016e-09
98,W1,0.6953125,0.5,0.2777777777777778,0.5,0.2222222222222222
98,W2,0.75,0.6296296296296297,0.16666666666666663,0.7435897407407408,0.5769230740740742
98,W3,0.8515625,0.62,0.62,0.62,0.0
105,S1,0.6054054054054054,0.0,0.0,1.785714276447692e-08,1.785714276447692e-08
105,S2,0.9081081081081082,0.6964285714285714,0.6964285714285714,0.6964285892857143,1.785714287549922e-08
105,S3,0.9513513513513514,0.8392857142857143,0.8392857142857143,0.8392857321428571,1.785714276447692e-08
105,S4,0.7621621621621621,0.2142857142857143,0.2142857142857143,0.21428573214285707,1.785714276447692e-08
105,F1,0.7297297297297297,0.1071428571428571,0.1071428571428571,0.10714287499999997,1.785714287549922e-08
105,F2,0.8756756756756756,0.5892857142857143,0.5892857142857143,0.5892857321428572,1.785714287549922e-08
105,F3,0.7837837837837838,0.2857142857142857,0.2857142857142857,0.2857143035714286,1.785714287549922e-08
105,W1,0.8432432432432433,0.4821428571428571,0.4821428571428571,0.48214287499999997,1.785714287549922e-08
105,W2,0.8972972972972972,0.0,0.0,0.7397260357142857,0.7397260357142857
105,W3,0.6486486486486487,0.0,0.0,0.0,0.0
105,W4,0.9189189189189189,0.7321428571428572,0.7321428571428572,0.732142875,1.785714276447692e-08
106,S1,0.6106870229007634,0.196078431372549,0.19607841176470597,0.5,0.303921588235294
106,S2,0.7251908396946565,0.2941176470588235,0.2941176470588235,0.6470588235294117,0.3529411764705882
106,S3,0.8931297709923665,0.7254901960784313,0.7254901960784313,0.8627451078431372,0.13725491176470583
106,F1,0.5725190839694656,0.0,0.0,0.0980392156862745,0.0980392156862745
106,F2,0.8244274809160306,0.5490196078431373,0.5490196078431373,0.627451,0.07843139215686268
106,F3,0.7099236641221374,0.3846153846153846,0.07692300000000007,0.3846154230769231,0.307692423076923
106,W1,0.9694656488549618,0.9215686274509804,0.9215686274509804,0.9215686470588236,1.96078431269342e-08
106,W2,0.732824427480916,0.3076923076923077,0.3076923076923077,0.3076923461538462,3.846153850961542e-08
106,W3,0.6183206106870229,0.019607843137254943,0.019607843137254943,0.019607843137254943,0.0
108,S1,0.7931034482758621,0.5714285714285714,0.5714285714285714,0.5714285952380953,2.380952390801383e-08
108,S2,0.7931034482758621,0.5714285714285714,0.5714285714285714,0.5714285952380953,2.380952390801383e-08
108,S3,0.7816091954022988,0.5476190476190477,0.5476190476190477,0.5476190714285715,2.3809523796991527e-08
108,S4,0.9425287356321839,0.8809523809523809,0.8809523809523809,0.8809524047619047,2.3809523796991527e-08
108,F1,0.6666666666666667,0.30952380952380953,0.30952380952380953,0.30952383333333333,2.3809523796991527e-08
108,F2,0.8390804597701149,0.6666666666666667,0.6666666666666667,0.6666666904761904,2.3809523685969225e-08
108,F3,0.7701149425287357,0.5238095238095238,0.5238095238095238,0.5238095476190476,2.3809523796991527e-08
108,W1,0.7471264367816092,0.47619047619047616,0.47619047619047616,0.47619050000000007,2.380952390801383e-08
108,W2,0.6666666666666667,0.30952380952380953,0.30952380952380953,0.30952383333333333,2.3809523796991527e-08
108,W3,0.632183908045977,0.23809523809523814,0.23809523809523814,0.23809526190476193,2.3809523796991527e-08
110,S1,0.4883720930232558,0.4482758620689655,0.4482758275862069,0.44827589655172406,6.896551718593713e-08
110,S2,0.8372093023255813,0.7586206896551724,0.7586206896551724,0.758620724137931,3.4482758648479717e-08
110,S3,0.9069767441860466,0.8620689655172413,0.8620689655172413,0.862069,3.4482758648479717e-08
110,S4,0.9069767441860466,0.8620689655172413,0.8620689655172413,0.862069,3.4482758648479717e-08
110,F1,0.7674418604651163,0.6551724137931034,0.6551724137931034,0.6551724482758621,3.4482758648479717e-08
110,F2,0.6976744186046512,0.5517241379310345,0.5517241379310345,0.5517241724137931,3.4482758648479717e-08
110,F3,0.9534883720930233,0.9310344827586207,0.9310344827586207,0.9310345172413793,3.4482758648479717e-08
110,W1,0.7906976744186046,0.6896551724137931,0.6896551724137931,0.6896551896551724,1.7241379213217556e-08
110,W2,0.8372093023255813,0.7586206896551724,0.7586206896551724,0.7586207068965517,1.7241379324239858e-08
110,W3,0.9302325581395349,0.896551724137931,0.896551724137931,0.8965517586206897,3.4482758648479717e-08
110,W4,0.8604651162790697,0.7931034482758621,0.7931034482758621,0.7931034827586207,3.4482758648479717e-08
