instance,failed,nominal,draws,pm5_low,pm5_high,pm5_strand_draws,pm5_distinct,pm20_low,pm20_high,pm20_strand_draws,pm20_distinct
44,S4,0.33333333333333337,20,0.33333333333333337,0.5263157894736843,0,2,0.33333333333333337,0.5263157894736843,0,3
44,W1,0.8070175438596492,20,0.8070175438596492,0.8070175438596492,0,1,0.8070175438596492,0.8070175438596492,0,1
44,W2,0.56,20,0.0,0.56,11,4,0.0,0.56,10,4
44,W3,0.8421052631578947,20,0.8421052631578947,0.8421052631578947,0,1,0.7,0.8421052631578947,0,2
44,W4,0.4385964912280702,20,0.4385964912280702,0.4385964912280702,0,1,0.4385964912280702,0.4385964912280702,0,1
45,F1,0.84,20,0.84,0.84,0,1,0.76,0.84,0,2
45,F2,0.7636363636363637,20,0.7636363636363637,0.7636363636363637,0,1,0.31999999999999995,0.7636363636363637,0,3
45,F3,0.6666666666666667,20,0.6666666666666667,0.6666666666666667,0,1,0.16000000000000003,0.6666666666666667,0,3
45,F4,0.84,20,0.84,0.84,0,1,0.84,0.84,0,1
45,S1,0.7636363636363637,20,0.7636363636363637,0.7636363636363637,0,1,0.28,0.7636363636363637,0,2
45,S2,0.0,20,0.0,0.09090909090909094,9,2,0.0,0.16000000000000003,9,4
45,S3,0.84,20,0.84,0.84,0,1,0.6,0.84,0,2
45,W1,0.0,20,0.0,0.0,20,1,0.0,0.0,20,1
45,W2,0.6181818181818182,20,0.6181818181818182,0.6181818181818182,0,1,0.6181818181818182,0.6181818181818182,0,1
45,W3,0.84,20,0.84,0.84,0,1,0.84,0.84,0,1
46,F1,0.8103448275862069,20,0.8103448275862069,0.8103448275862069,0,1,0.8103448275862069,0.8103448275862069,0,1
46,F2,0.8103448275862069,20,0.8103448275862069,0.8103448275862069,0,1,0.8103448275862069,0.8103448275862069,0,1
46,F3,0.8620689655172413,20,0.8620689655172413,0.8620689655172413,0,1,0.8620689655172413,0.8620689655172413,0,1
46,F4,0.2068965517241379,20,0.2068965517241379,0.2068965517241379,0,1,0.2068965517241379,0.2068965517241379,0,1
46,S1,0.603448275862069,20,0.603448275862069,0.603448275862069,0,1,0.603448275862069,0.603448275862069,0,1
46,S2,0.8103448275862069,20,0.7586206896551724,0.8103448275862069,0,2,0.7586206896551724,0.8103448275862069,0,2
46,S3,0.8793103448275862,20,0.8793103448275862,0.8793103448275862,0,1,0.8793103448275862,0.8793103448275862,0,1
46,S4,0.8793103448275862,20,0.8793103448275862,0.8793103448275862,0,1,0.8793103448275862,0.8793103448275862,0,1
46,W1,0.19047619047619047,20,0.19047619047619047,0.19047619047619047,0,1,0.19047619047619047,0.603448275862069,0,2
46,W2,0.6551724137931034,20,0.6551724137931034,0.6551724137931034,0,1,0.6551724137931034,0.6551724137931034,0,1
46,W3,0.5862068965517242,20,0.5862068965517242,0.5862068965517242,0,1,0.5862068965517242,0.5862068965517242,0,1
47,F1,0.6,20,0.6,0.6,0,1,0.0,0.6,1,3
47,F2,0.75,20,0.75,0.75,0,1,0.5833333333333333,0.75,0,2
47,F3,0.55,20,0.55,0.55,0,1,0.25,0.6,0,4
47,S1,0.9,20,0.9,0.9,0,1,0.8333333333333334,0.9,0,2
47,S2,0.6,20,0.6,0.6,0,1,0.44999999999999996,0.6,0,2
47,S3,0.55,20,0.55,0.6,0,2,0.25,0.6,0,4
47,W1,0.8,20,0.8,0.8,0,1,0.6666666666666667,0.8,0,2
47,W2,0.55,20,0.55,0.55,0,1,0.55,0.5833333333333333,0,2
47,W3,0.5833333333333333,20,0.5833333333333333,0.5833333333333333,0,1,0.5833333333333333,0.5833333333333333,0,1
50,F1,0.25,20,0.0,0.25,8,2,0.0,0.537037037037037,10,5
50,F2,0.736842105263158,20,0.25,0.7777777777777778,0,3,0.25,0.7777777777777778,0,3
50,F3,0.45614035087719296,20,0.0,0.45614035087719296,11,3,0.0,0.45614035087719296,11,3
50,S1,0.6842105263157895,20,0.09999999999999998,0.7777777777777778,0,4,0.09999999999999998,0.7777777777777778,0,5
50,S2,0.44999999999999996,20,0.0,0.44999999999999996,14,2,0.0,0.6111111111111112,11,6
50,S3,0.25,20,0.0,0.25,13,3,0.0,0.25,15,4
50,W1,0.7777777777777778,20,0.7777777777777778,0.7777777777777778,0,1,0.7777777777777778,0.7777777777777778,0,1
50,W2,0.0,20,0.0,0.0,20,1,0.0,0.0,20,1
50,W3,0.7222222222222222,20,0.7222222222222222,0.7222222222222222,0,1,0.7222222222222222,0.7222222222222222,0,1
52,F1,0.7142857142857143,20,0.4,0.7142857142857143,0,2,0.4,0.7142857142857143,0,2
52,F2,0.72,20,0.7142857142857143,0.72,0,2,0.7142857142857143,0.72,0,2
52,F3,0.7142857142857143,20,0.52,0.72,0,3,0.52,0.72,0,3
52,F4,0.0,20,0.0,0.31999999999999995,6,2,0.0,0.36,7,3
52,S1,0.96,20,0.96,0.9642857142857143,0,2,0.96,0.9642857142857143,0,2
52,S2,0.28,20,0.28,0.6,0,2,0.28,0.6,0,2
52,S3,0.7142857142857143,20,0.7142857142857143,0.72,0,2,0.7142857142857143,0.72,0,2
52,S4,0.8,20,0.8,0.8214285714285714,0,2,0.8,0.8214285714285714,0,2
52,W1,0.7142857142857143,20,0.4,0.7142857142857143,0,3,0.4,0.7142857142857143,0,3
52,W2,0.7142857142857143,20,0.7142857142857143,0.7142857142857143,0,1,0.7142857142857143,0.7142857142857143,0,1
52,W3,0.7142857142857143,20,0.4642857142857143,0.7142857142857143,0,2,0.4642857142857143,0.7142857142857143,0,2
52,W4,0.7857142857142857,20,0.76,0.7857142857142857,0,2,0.76,0.7857142857142857,0,2
54,F1,0.7407407407407407,20,0.7407407407407407,0.7407407407407407,0,1,0.7407407407407407,0.7407407407407407,0,1
54,F2,0.537037037037037,20,0.537037037037037,0.537037037037037,0,1,0.537037037037037,0.537037037037037,0,1
54,F3,0.6666666666666667,20,0.6666666666666667,0.6666666666666667,0,1,0.6666666666666667,0.6666666666666667,0,1
54,S1,0.42592592592592593,20,0.42592592592592593,0.42592592592592593,0,1,0.42592592592592593,0.42592592592592593,0,1
54,S2,0.7222222222222222,20,0.7222222222222222,0.7222222222222222,0,1,0.7222222222222222,0.7222222222222222,0,1
54,S3,0.7962962962962963,20,0.7962962962962963,0.7962962962962963,0,1,0.7962962962962963,0.7962962962962963,0,1
54,S4,0.8518518518518519,20,0.8518518518518519,0.8518518518518519,0,1,0.8518518518518519,0.8518518518518519,0,1
54,W1,0.9259259259259259,20,0.9259259259259259,0.9259259259259259,0,1,0.9259259259259259,0.9259259259259259,0,1
54,W2,0.9814814814814815,20,0.9814814814814815,0.9814814814814815,0,1,0.9814814814814815,0.9814814814814815,0,1
54,W3,0.6666666666666667,20,0.6666666666666667,0.6666666666666667,0,1,0.6666666666666667,0.6666666666666667,0,1
54,W4,0.6666666666666667,20,0.6666666666666667,0.6666666666666667,0,1,0.6666666666666667,0.6666666666666667,0,1
57,F1,0.7083333333333333,20,0.7083333333333333,0.7083333333333333,0,1,0.7083333333333333,0.7083333333333333,0,1
57,F2,0.7931034482758621,20,0.6666666666666667,0.7931034482758621,0,2,0.6666666666666667,0.7931034482758621,0,2
57,F3,0.20833333333333337,20,0.20833333333333337,0.20833333333333337,0,1,0.20833333333333337,0.20833333333333337,0,1
57,S1,0.0,20,0.0,0.0,20,1,0.0,0.0,20,1
57,S2,0.35416666666666663,20,0.35416666666666663,0.35416666666666663,0,1,0.35416666666666663,0.6551724137931034,0,3
57,S3,0.7291666666666667,20,0.7291666666666667,0.7291666666666667,0,1,0.7291666666666667,0.7291666666666667,0,1
57,W1,0.48275862068965514,20,0.29166666666666663,0.48275862068965514,0,2,0.29166666666666663,0.48275862068965514,0,2
57,W2,0.16666666666666663,20,0.16666666666666663,0.16666666666666663,0,1,0.16666666666666663,0.16666666666666663,0,1
57,W3,0.6551724137931034,20,0.5,0.6551724137931034,0,2,0.5,0.6551724137931034,0,2
58,F1,0.21739130434782605,20,0.21739130434782605,0.4565217391304348,0,2,0.21739130434782605,0.4565217391304348,0,2
58,F2,0.8260869565217391,20,0.8260869565217391,0.8260869565217391,0,1,0.8260869565217391,0.8260869565217391,0,1
58,F3,0.4782608695652174,20,0.4782608695652174,0.4782608695652174,0,1,0.4782608695652174,0.4782608695652174,0,1
58,F4,0.8913043478260869,20,0.8913043478260869,0.8913043478260869,0,1,0.8913043478260869,0.8913043478260869,0,1
58,S1,0.34782608695652173,20,0.34782608695652173,0.34782608695652173,0,1,0.34782608695652173,0.34782608695652173,0,1
58,S2,0.021739130434782594,20,0.0,0.021739130434782594,10,2,0.0,0.3913043478260869,13,3
58,S3,0.6739130434782609,20,0.6739130434782609,0.6739130434782609,0,1,0.6739130434782609,0.6739130434782609,0,1
58,W1,0.0,20,0.0,0.0,20,1,0.0,0.0,20,1
58,W2,0.33333333333333337,20,0.08695652173913049,0.33333333333333337,0,2,0.08695652173913049,0.33333333333333337,0,2
58,W3,0.8260869565217391,20,0.7391304347826086,0.8260869565217391,0,2,0.7391304347826086,0.8260869565217391,0,2
60,F1,0.5869565217391304,20,0.5869565217391304,0.5869565217391304,0,1,0.5869565217391304,0.5869565217391304,0,1
60,F2,0.5217391304347826,20,0.5217391304347826,0.5217391304347826,0,1,0.5217391304347826,0.5217391304347826,0,1
60,F3,0.7173913043478262,20,0.7173913043478262,0.7173913043478262,0,1,0.7173913043478262,0.7173913043478262,0,1
60,F4,0.8043478260869565,20,0.8043478260869565,0.8043478260869565,0,1,0.8043478260869565,0.8043478260869565,0,1
60,S1,0.8913043478260869,20,0.8913043478260869,0.8913043478260869,0,1,0.8913043478260869,0.8913043478260869,0,1
60,S2,0.5,20,0.21739130434782605,0.5,0,2,0.21739130434782605,0.5,0,2
60,S3,0.3913043478260869,20,0.3913043478260869,0.5,0,2,0.3913043478260869,0.5,0,2
60,W1,0.3214285714285714,20,0.3214285714285714,0.3214285714285714,0,1,0.0,0.3214285714285714,3,2
60,W2,0.6956521739130435,20,0.6956521739130435,0.6956521739130435,0,1,0.6956521739130435,0.6956521739130435,0,1
60,W3,0.5,20,0.10869565217391308,0.5,0,2,0.10869565217391308,0.5,0,2
61,F1,0.31818181818181823,20,0.31818181818181823,0.31818181818181823,0,1,0.31818181818181823,0.31818181818181823,0,1
61,F2,0.6363636363636364,20,0.6363636363636364,0.6363636363636364,0,1,0.6363636363636364,0.6363636363636364,0,1
61,F3,0.045454545454545414,20,0.045454545454545414,0.045454545454545414,0,1,0.045454545454545414,0.045454545454545414,0,1
61,S1,0.0,20,0.0,0.0,20,1,0.0,0.0,20,1
61,S2,0.7272727272727273,20,0.7272727272727273,0.7272727272727273,0,1,0.7272727272727273,0.7272727272727273,0,1
61,S3,0.2272727272727273,20,0.2272727272727273,0.2272727272727273,0,1,0.2272727272727273,0.2272727272727273,0,1
61,W1,0.0,20,0.0,0.0,20,1,0.0,0.0,20,1
61,W2,0.0,20,0.0,0.0,20,1,0.0,0.0,20,1
61,W3,0.2272727272727273,20,0.2272727272727273,0.2272727272727273,0,1,0.2272727272727273,0.2272727272727273,0,1
63,F1,0.30952380952380953,20,0.275,0.30952380952380953,0,2,0.275,0.3571428571428571,0,3
63,F2,0.2857142857142857,20,0.25,0.575,0,4,0.25,0.47619047619047616,0,4
63,F3,0.0,20,0.0,0.2142857142857143,19,2,0.0,0.375,14,6
63,F4,0.0,20,0.0,0.38095238095238093,15,3,0.0,0.38095238095238093,18,2
63,S1,0.45238095238095233,20,0.42500000000000004,0.45238095238095233,0,2,0.42500000000000004,0.575,0,3
63,S2,0.55,20,0.55,0.5714285714285714,0,2,0.55,0.7619047619047619,0,4
63,S3,0.15000000000000002,20,0.15000000000000002,0.2142857142857143,0,4,0.15000000000000002,0.22499999999999998,0,5
63,S4,0.0,20,0.0,0.2142857142857143,18,3,0.0,0.22499999999999998,14,5
63,W1,0.125,20,0.0,0.125,10,2,0.0,0.17500000000000004,12,4
63,W2,0.0,20,0.0,0.3571428571428571,13,2,0.0,0.3571428571428571,13,3
63,W3,0.17500000000000004,20,0.0,0.2142857142857143,16,3,0.0,0.2142857142857143,12,3
67,F1,0.9423076923076923,20,0.9423076923076923,0.9423076923076923,0,1,0.9423076923076923,0.9423076923076923,0,1
67,F2,0.5192307692307692,20,0.5192307692307692,0.5192307692307692,0,1,0.5192307692307692,0.5192307692307692,0,1
67,F3,0.8461538461538461,20,0.8461538461538461,0.8461538461538461,0,1,0.8461538461538461,0.8461538461538461,0,1
67,S1,0.9615384615384616,20,0.9615384615384616,0.9615384615384616,0,1,0.9285714285714286,0.9615384615384616,0,2
67,S2,0.21153846153846156,20,0.21153846153846156,0.46153846153846156,0,2,0.21153846153846156,0.4807692307692307,0,3
67,S3,0.75,20,0.75,0.75,0,1,0.5357142857142857,0.75,0,2
67,W1,0.25,20,0.25,0.25,0,1,0.25,0.6730769230769231,0,3
67,W2,0.8461538461538461,20,0.8461538461538461,0.8461538461538461,0,1,0.8461538461538461,0.8461538461538461,0,1
67,W3,0.6346153846153846,20,0.6346153846153846,0.6346153846153846,0,1,0.6346153846153846,0.6346153846153846,0,1
68,F1,0.6833333333333333,20,0.6833333333333333,0.6833333333333333,0,1,0.6833333333333333,0.6833333333333333,0,1
68,F2,0.3125,20,0.3125,0.8166666666666667,0,2,0.3125,0.8166666666666667,0,2
68,F3,0.0,20,0.0,0.5,3,2,0.0,0.5,7,2
68,S1,0.0,20,0.0,0.4375,6,3,0.0,0.4375,4,5
68,S2,0.125,20,0.125,0.7166666666666667,0,2,0.0,0.7166666666666667,1,3
68,S3,0.75,20,0.75,0.8833333333333333,0,2,0.75,0.8833333333333333,0,2
68,W1,0.75,20,0.75,0.75,0,1,0.0625,0.75,0,2
68,W2,0.9375,20,0.9375,0.9833333333333333,0,2,0.9375,0.9833333333333333,0,2
68,W3,0.5,20,0.5,0.5,0,1,0.5,0.5,0,1
71,F1,0.42105263157894735,20,0.42105263157894735,0.5961538461538461,0,2,0.42105263157894735,0.5961538461538461,0,2
71,F2,0.42105263157894735,20,0.42105263157894735,0.5192307692307692,0,2,0.42105263157894735,0.5192307692307692,0,2
71,F3,0.6538461538461539,20,0.42105263157894735,0.6538461538461539,0,3,0.42105263157894735,0.6538461538461539,0,3
71,S1,0.42105263157894735,20,0.42105263157894735,0.5384615384615384,0,3,0.42105263157894735,0.5384615384615384,0,3
71,S2,0.42105263157894735,20,0.42105263157894735,0.6346153846153846,0,2,0.42105263157894735,0.6346153846153846,0,2
71,S3,0.5789473684210527,20,0.5789473684210527,0.7307692307692308,0,2,0.5789473684210527,0.7307692307692308,0,2
71,W1,0.42105263157894735,20,0.42105263157894735,0.6730769230769231,0,2,0.42105263157894735,0.6730769230769231,0,2
71,W2,0.7884615384615384,20,0.7884615384615384,0.7884615384615384,0,1,0.7884615384615384,0.7884615384615384,0,1
71,W3,0.6923076923076923,20,0.6923076923076923,0.6923076923076923,0,1,0.6923076923076923,0.6923076923076923,0,1
71,W4,0.9038461538461539,20,0.9038461538461539,0.9038461538461539,0,1,0.9038461538461539,0.9038461538461539,0,1
74,F1,0.0,20,0.0,0.5897435897435898,10,4,0.0,0.5897435897435898,11,4
74,F2,0.0,20,0.0,0.4871794871794872,16,3,0.0,0.4871794871794872,13,3
74,F3,0.9473684210526316,20,0.9285714285714286,0.9743589743589743,0,3,0.9285714285714286,0.9743589743589743,0,3
74,S1,0.5263157894736843,20,0.3571428571428571,0.7692307692307692,0,5,0.3571428571428571,0.7692307692307692,0,6
74,S2,0.10526315789473684,20,0.0,0.6923076923076923,3,7,0.0,0.6923076923076923,3,6
74,S3,0.4736842105263158,20,0.2857142857142857,0.7435897435897436,0,5,0.2857142857142857,0.7435897435897436,0,4
74,W1,0.368421052631579,20,0.368421052631579,0.368421052631579,0,1,0.368421052631579,0.368421052631579,0,1
74,W2,0.8421052631578947,20,0.7857142857142857,0.9230769230769231,0,3,0.7857142857142857,0.9230769230769231,0,3
74,W3,0.0,20,0.0,0.4871794871794872,15,2,0.0,0.4871794871794872,11,2
75,F1,0.631578947368421,20,0.18181818181818177,0.631578947368421,0,2,0.18181818181818177,0.631578947368421,0,3
75,F2,0.631578947368421,20,0.18181818181818177,0.631578947368421,0,2,0.18181818181818177,0.631578947368421,0,3
75,F3,0.368421052631579,20,0.0,0.368421052631579,11,2,0.0,0.368421052631579,9,2
75,S1,0.8947368421052632,20,0.8181818181818181,0.8947368421052632,0,2,0.8181818181818181,0.8947368421052632,0,2
75,S2,0.6842105263157895,20,0.4545454545454546,0.6842105263157895,0,2,0.4545454545454546,0.6842105263157895,0,2
75,S3,0.8947368421052632,20,0.8181818181818181,0.8947368421052632,0,2,0.8181818181818181,0.8947368421052632,0,2
75,W1,0.6363636363636364,20,0.2727272727272727,0.6363636363636364,0,2,0.2727272727272727,0.6363636363636364,0,3
75,W2,0.9473684210526316,20,0.9090909090909091,0.9473684210526316,0,2,0.9090909090909091,0.9473684210526316,0,2
75,W3,0.5263157894736843,20,0.18181818181818177,0.6363636363636364,0,3,0.18181818181818177,0.6363636363636364,0,3
79,F1,0.0,20,0.0,0.0,20,1,0.0,0.0,20,1
79,F2,0.29166666666666663,20,0.0,0.29166666666666663,17,3,0.0,0.29166666666666663,15,3
79,F3,0.16666666666666663,20,0.16666666666666663,0.2666666666666667,0,2,0.0,0.2666666666666667,1,5
79,S1,0.19999999999999996,20,0.19999999999999996,0.5,0,3,0.06666666666666665,0.5,0,4
79,S2,0.4,20,0.4,0.7083333333333333,0,3,0.4,0.7083333333333333,0,3
79,S3,0.41666666666666663,20,0.0,0.41666666666666663,8,5,0.0,0.41666666666666663,6,6
79,W1,0.0,20,0.0,0.0,20,1,0.0,0.0,20,1
79,W2,0.0,20,0.0,0.0,20,1,0.0,0.04166666666666663,19,2
79,W3,0.7333333333333334,20,0.7333333333333334,0.8333333333333334,0,2,0.7333333333333334,0.8333333333333334,0,2
79,W4,0.8,20,0.8,0.875,0,2,0.8,0.875,0,2
80,F1,0.34782608695652173,20,0.34782608695652173,0.34782608695652173,0,1,0.34782608695652173,0.34782608695652173,0,1
80,F2,0.6956521739130435,20,0.6086956521739131,0.6956521739130435,0,2,0.6086956521739131,0.8,0,3
80,F3,0.4782608695652174,20,0.3913043478260869,0.4782608695652174,0,2,0.3913043478260869,0.6571428571428571,0,3
80,F4,0.8695652173913043,20,0.8695652173913043,0.8695652173913043,0,1,0.8695652173913043,0.8695652173913043,0,1
80,S1,0.6086956521739131,20,0.6086956521739131,0.6956521739130435,0,2,0.6086956521739131,0.6956521739130435,0,2
80,S2,0.782608695652174,20,0.782608695652174,0.782608695652174,0,1,0.782608695652174,0.782608695652174,0,1
80,S3,0.4782608695652174,20,0.4782608695652174,0.5652173913043479,0,2,0.4782608695652174,0.7142857142857143,0,3
80,S4,0.6956521739130435,20,0.6956521739130435,0.6956521739130435,0,1,0.6956521739130435,0.6956521739130435,0,1
80,W1,0.7428571428571429,20,0.7428571428571429,0.7428571428571429,0,1,0.7428571428571429,0.7428571428571429,0,1
80,W2,0.34285714285714286,20,0.34285714285714286,0.34285714285714286,0,1,0.34285714285714286,0.34285714285714286,0,1
80,W3,0.0,20,0.0,0.0,20,1,0.0,0.0,20,1
81,F1,0.8113207547169812,20,0.8113207547169812,0.8113207547169812,0,1,0.8113207547169812,0.8113207547169812,0,1
81,F2,0.7735849056603774,20,0.7735849056603774,0.7735849056603774,0,1,0.7272727272727273,0.7735849056603774,0,2
81,F3,0.05660377358490565,20,0.05660377358490565,0.05660377358490565,0,1,0.05660377358490565,0.07547169811320753,0,2
81,F4,0.6415094339622642,20,0.6415094339622642,0.6415094339622642,0,1,0.6415094339622642,0.7045454545454546,0,2
81,S1,0.6603773584905661,20,0.6603773584905661,0.6603773584905661,0,1,0.6603773584905661,0.6603773584905661,0,1
81,S2,0.6981132075471699,20,0.6981132075471699,0.6981132075471699,0,1,0.6981132075471699,0.6981132075471699,0,1
81,S3,0.49056603773584906,20,0.49056603773584906,0.49056603773584906,0,1,0.49056603773584906,0.49056603773584906,0,1
81,S4,0.7735849056603774,20,0.7735849056603774,0.7735849056603774,0,1,0.7735849056603774,0.7735849056603774,0,1
81,W1,0.7735849056603774,20,0.7169811320754718,0.7735849056603774,0,2,0.6590909090909092,0.7735849056603774,0,3
81,W2,0.5283018867924528,20,0.5283018867924528,0.5283018867924528,0,1,0.5283018867924528,0.7045454545454546,0,2
81,W3,0.7045454545454546,20,0.5283018867924528,0.7045454545454546,0,2,0.5283018867924528,0.7045454545454546,0,2
82,F1,0.631578947368421,20,0.631578947368421,0.631578947368421,0,1,0.631578947368421,0.631578947368421,0,1
82,F2,0.3508771929824561,20,0.0,0.3508771929824561,11,2,0.0,0.3508771929824561,10,2
82,F3,0.4736842105263158,20,0.4736842105263158,0.4736842105263158,0,1,0.4736842105263158,0.4736842105263158,0,1
82,S1,0.45614035087719296,20,0.45614035087719296,0.45614035087719296,0,1,0.45614035087719296,0.45614035087719296,0,1
82,S2,0.4035087719298246,20,0.4035087719298246,0.4035087719298246,0,1,0.4035087719298246,0.4035087719298246,0,1
82,S3,0.42105263157894735,20,0.42105263157894735,0.42105263157894735,0,1,0.42105263157894735,0.42105263157894735,0,1
82,W1,0.3508771929824561,20,0.3508771929824561,0.3508771929824561,0,1,0.3508771929824561,0.3508771929824561,0,1
82,W2,0.8947368421052632,20,0.8947368421052632,0.8947368421052632,0,1,0.8947368421052632,0.8947368421052632,0,1
82,W3,0.41666666666666663,20,0.0,0.41666666666666663,13,2,0.0,0.41666666666666663,7,2
